acc_x_time,data_2,roll,pitch,yaw,acc_x_data,acc_y_data,acc_z_data,gyro_x_data,gyro_y_data,gyro_z_data,force,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23
20160.0,9.0,124.59436,86.881096,97.48884,-7.524682,1.0116727,0.44287628,0.09382845,-0.5265815,0.09067499,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170.0,10.0,111.29827,87.17014,84.10772,-7.16797,0.80736923,0.5527263,0.09909092,-0.7815932,0.093499996,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180.0,9.0,92.36458,87.27998,65.1129,-7.0251083,0.0932844,0.5005964,0.1119386,-1.0456967,0.10267041,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190.0,9.0,70.688965,87.03232,43.458736,-7.916819,0.17555463,0.32442504,0.055267144,-1.3365037,0.11384964,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20200.0,10.0,53.118656,86.41789,25.92707,-9.0888,0.6646258,0.32721567,-0.026608923,-1.613543,0.11454072,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20210.0,10.0,41.649822,85.673744,14.421437,-10.20145,0.88180536,0.5613161,-0.034700036,-1.7559946,0.092841215,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20220.0,9.0,34.077145,84.959236,6.75107,-10.509928,0.61742663,0.48748803,0.024970379,-1.7478632,0.018140342,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20230.0,9.0,29.05777,84.30581,1.6671255,-11.315613,0.65000093,0.8611618,0.06802887,-1.6589056,-0.040179577,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240.0,11.0,26.046629,83.69531,-1.3370405,-11.980862,0.9597692,1.0108886,0.03102059,-1.4916707,-0.069303334,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250.0,9.0,24.2399,83.051414,-3.1118958,-11.651244,0.91092855,2.8289855,-0.004483421,-1.3631791,0.016783118,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260.0,9.0,23.09396,82.55711,-4.2039294,-12.212022,0.79551685,0.568303,-0.044991396,-1.2955993,0.048485555,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20270.0,11.0,23.325014,82.43494,-3.9113817,-12.784473,0.73132324,0.71039486,-0.07115592,-0.9514901,0.07663306,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20280.0,10.0,24.531069,82.55598,-2.647878,-12.559955,0.8013313,1.0408415,-0.079912424,-0.51179606,0.098007485,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20290.0,10.0,26.553423,82.799416,-0.5646097,-11.775333,0.6658368,1.1785629,-0.07563944,-0.12814668,0.13737778,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20300.0,9.0,29.194393,83.11425,2.1596315,-10.837254,0.66711956,1.2250549,-0.08417856,0.20129818,0.17686735,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20310.0,10.0,31.976637,83.40962,5.03708,-9.895739,0.703386,1.2094373,-0.103858605,0.4304721,0.20043184,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20320.0,9.0,34.31649,83.602486,7.4694223,-9.075561,0.81114227,1.1218017,-0.11451707,0.5160477,0.20308094,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20330.0,9.0,35.77404,83.65397,9.016609,-8.489103,0.9092803,1.0822612,-0.12550294,0.46041042,0.19723777,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20340.0,10.0,36.221085,83.56743,9.543417,-8.198805,1.0658481,1.0501095,-0.13008273,0.30269065,0.18206567,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20350.0,10.0,35.90125,83.36774,9.296862,-8.256311,1.1779622,1.0835742,-0.1301516,0.09735619,0.16921298,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20360.0,10.0,35.18425,83.10042,8.646812,-8.568482,1.2361418,1.1795787,-0.1315605,-0.10349753,0.16098231,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20370.0,9.0,34.420002,82.817856,7.9409523,-9.032121,1.223066,1.232298,-0.12422619,-0.25501707,0.15338162,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20380.0,10.0,33.82973,82.56307,7.4104776,-9.528824,1.1585753,1.2985637,-0.11957182,-0.33790752,0.14746997,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20390.0,9.0,33.554283,82.36931,7.1963763,-9.929546,1.0561574,1.3417434,-0.11788094,-0.3496717,0.14013864,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20400.0,10.0,33.637436,82.25094,7.341008,-10.225335,0.9215188,1.3341872,-0.113694794,-0.29506773,0.13615589,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20410.0,9.0,33.95673,82.19803,7.7302494,-10.35217,0.8342642,1.2659948,-0.11087399,-0.20643629,0.128411,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20420.0,10.0,34.44665,82.19021,8.310932,-10.353431,0.8198096,1.2575239,-0.120580606,-0.112549245,0.11733868,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20430.0,10.0,35.089054,82.20311,9.065333,-10.146369,0.88464004,1.2427013,-0.14121833,-0.026161602,0.11442549,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20440.0,9.0,35.788155,82.21185,9.889323,-9.836927,1.0622878,1.2274731,-0.16455504,0.035667617,0.1187986,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20450.0,9.0,36.433067,82.20039,10.657937,-9.570989,1.2859577,1.213707,-0.18300717,0.065121256,0.12777728,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20460.0,10.0,36.917118,82.15803,11.246927,-9.335194,1.4177691,1.179458,-0.18686208,0.06322657,0.1319567,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20470.0,10.0,37.19064,82.07083,11.599388,-9.158756,1.4465057,1.1906034,-0.17113988,0.027538285,0.13457295,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480.0,10.0,37.189034,81.94007,11.662842,-9.089916,1.3029815,1.2585846,-0.14917444,-0.033217303,0.13871141,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20490.0,9.0,36.890728,81.77441,11.431179,-9.176285,1.1415513,1.2794969,-0.13582411,-0.11012222,0.12846611,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20500.0,9.0,36.454815,81.58711,11.0792675,-9.359062,0.9999899,1.320283,-0.1351562,-0.18678239,0.12108483,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20510.0,10.0,36.042957,81.402916,10.777474,-9.544937,0.90573144,1.3069226,-0.15496396,-0.23723477,0.11382423,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20520.0,10.0,35.764812,81.239624,10.628143,-9.770703,0.984099,1.3320299,-0.17955199,-0.25326917,0.11670649,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20530.0,10.0,35.59918,81.11752,10.600366,-9.879446,1.0835816,1.2916465,-0.20474128,-0.23651542,0.114699304,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20540.0,10.0,35.486824,81.03994,10.614268,-9.858921,1.2389607,1.3270457,-0.217636,-0.19278643,0.10245689,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20550.0,9.0,35.32712,80.99266,10.556005,-9.73736,1.3073239,1.3884461,-0.20878616,-0.15028645,0.07616041,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20560.0,9.0,35.06128,80.96169,10.374873,-9.601445,1.2969797,1.388255,-0.18865803,-0.11764171,0.0434449,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20570.0,10.0,34.61921,80.929665,10.0169115,-9.42979,1.2553314,1.3334707,-0.17348942,-0.10408427,0.005733038,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20580.0,10.0,34.00127,80.881584,9.495609,-9.2869,1.2227286,1.342049,-0.17136225,-0.11425281,-0.028684739,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20590.0,9.0,33.2712,80.8228,8.8805,-9.149435,1.2082154,1.3587015,-0.18369858,-0.13890865,-0.05460941,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20600.0,9.0,32.50875,80.76869,8.24342,-9.004621,1.260807,1.367803,-0.20353535,-0.15399759,-0.0768643,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20610.0,10.0,31.753574,80.71933,7.6083894,-8.900248,1.3188967,1.3529103,-0.21494374,-0.15948868,-0.09335955,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20620.0,10.0,30.98202,80.66273,6.9511323,-8.849555,1.3543595,1.3027934,-0.21435177,-0.16079663,-0.10630454,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20630.0,9.0,30.203234,80.57485,6.2924275,-8.824015,1.405501,1.3190842,-0.21678703,-0.17831519,-0.11164884,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20640.0,10.0,29.499601,80.44685,5.7129602,-8.845535,1.4662275,1.3217832,-0.22422084,-0.20855452,-0.09543154,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20650.0,10.0,28.866385,80.2819,5.1949854,-8.951507,1.5621256,1.3393809,-0.22495477,-0.24506949,-0.06715211,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20660.0,9.0,28.261475,80.080284,4.6876736,-9.084177,1.6219838,1.4310439,-0.21504399,-0.2873408,-0.0374038,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20670.0,9.0,27.60952,79.845184,4.1178174,-9.200758,1.560643,1.5221932,-0.19522844,-0.33752573,-0.011614345,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20680.0,9.0,26.847157,79.58696,3.4447913,-9.329573,1.4255779,1.6624784,-0.18027142,-0.39220783,-0.0041481145,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20690.0,9.0,26.050222,79.32405,2.7629175,-9.388377,1.2596937,1.7154028,-0.19180498,-0.4406706,-0.005224353,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20700.0,10.0,25.331371,79.08689,2.1709914,-9.473044,1.1325305,1.5786233,-0.21135797,-0.45821947,-0.0072535216,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20710.0,10.0,24.728815,78.88666,1.6849153,-9.612241,1.0491034,1.3585575,-0.22222571,-0.43814486,-0.010790685,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20720.0,9.0,24.21234,78.70401,1.2551514,-9.669574,0.89316815,1.2711395,-0.2101088,-0.4041012,-0.0134498,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20730.0,9.0,23.741375,78.52079,0.84887415,-9.7182255,0.7698793,1.1713108,-0.17979977,-0.38349175,-0.015753893,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20740.0,10.0,23.320288,78.343544,0.50467885,-9.833856,0.644127,1.0182455,-0.15923017,-0.3685477,-0.0132892355,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20750.0,9.0,22.904402,78.173515,0.2034568,-9.97834,0.61226696,0.99598104,-0.16924268,-0.3457307,-0.00692532,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20760.0,10.0,22.397068,77.994675,-0.1559141,-10.081636,0.7134351,1.1721514,-0.20332089,-0.3370593,-0.0059042163,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20770.0,10.0,21.80073,77.814644,-0.58966464,-10.212668,0.8565398,1.2292073,-0.2400821,-0.34591988,-0.018010672,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20780.0,9.0,21.217424,77.66055,-1.0086119,-10.333095,1.0788069,1.3045471,-0.2661193,-0.34152743,-0.034133367,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20790.0,9.0,20.735956,77.54625,-1.3325176,-10.393166,1.2413343,1.2706163,-0.27975056,-0.31122547,-0.047189027,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20800.0,10.0,20.414722,77.47433,-1.5098859,-10.37293,1.5344238,1.2853885,-0.27705225,-0.259597,-0.04633854,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20810.0,12.0,20.262318,77.43787,-1.5436603,-10.23421,1.85399,1.3399861,-0.2637187,-0.19247542,-0.03682898,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20820.0,11.0,20.2476,77.419975,-1.4815123,-10.029787,2.144509,1.4298044,-0.22449167,-0.13121817,-0.016815593,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20830.0,12.0,20.286854,77.409775,-1.4046308,-9.817211,2.314344,1.6024368,-0.17343055,-0.082478315,-0.0044442723,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20840.0,13.0,20.348688,77.39436,-1.3467904,-9.572777,2.3814452,1.6729842,-0.116331875,-0.05545691,0.0037895516,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20850.0,18.0,20.403828,77.36852,-1.3388224,-9.404974,2.3035395,1.7538359,-0.050617762,-0.044766076,0.0042391946,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20860.0,16.0,20.442947,77.31686,-1.3832116,-9.248837,2.0242527,1.7318457,0.014203228,-0.05239323,0.0005116686,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20870.0,20.0,20.413864,77.21894,-1.52184,-9.195587,1.6104176,1.5939444,0.07596445,-0.08315595,0.0015420843,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20880.0,22.0,20.209206,77.05645,-1.8365957,-9.197083,1.1954229,1.5425284,0.120525636,-0.14874527,-0.00912957,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20890.0,25.0,19.825632,76.83229,-2.3018105,-9.291926,0.7978502,1.5168899,0.13075829,-0.24347758,-0.023549056,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20900.0,26.0,19.341389,76.57808,-2.830095,-9.502436,0.5780151,1.5611979,0.10833801,-0.33650193,-0.04212635,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20910.0,28.0,18.890621,76.332436,-3.2927158,-9.730644,0.4538957,1.6543988,0.071550034,-0.3968156,-0.050749287,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20920.0,25.0,18.53104,76.127594,-3.6400537,-9.914826,0.4620668,1.7538421,0.031897254,-0.40778807,-0.047788426,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20930.0,30.0,18.21973,75.97506,-3.9291492,-10.035614,0.53470314,1.8720173,-0.002450125,-0.37488475,-0.042964548,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20940.0,33.0,17.856749,75.86666,-4.272384,-10.08729,0.68224967,1.9512672,-0.022541745,-0.32514834,-0.05412254,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20950.0,32.0,17.364845,75.789734,-4.74316,-10.082011,0.8601253,1.8976967,-0.03555419,-0.2760173,-0.08642304,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20960.0,36.0,16.73312,75.728745,-5.343058,-9.967014,1.0636642,1.9035081,-0.052002095,-0.23921849,-0.13633299,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20970.0,38.0,16.041447,75.66305,-5.9878182,-9.784818,1.2229824,1.9492944,-0.07432517,-0.21555097,-0.18254301,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20980.0,39.0,15.358012,75.57755,-6.611621,-9.539964,1.3821387,2.015137,-0.09756912,-0.21363099,-0.2055929,-0.79365194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20990.0,41.0,14.681846,75.47251,-7.223205,-9.333562,1.6083926,2.103524,-0.11835775,-0.22023295,-0.21426617,-0.7326019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000.0,42.0,14.036306,75.338615,-7.818994,-9.210856,1.925591,2.1659966,-0.12925424,-0.24121085,-0.2188967,-0.61050177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21010.0,38.0,13.478576,75.175705,-8.371874,-9.174064,2.2740011,2.1558604,-0.113173634,-0.27209795,-0.20859365,-0.61050177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21020.0,47.0,13.016307,74.995316,-8.898997,-9.229029,2.5829155,2.0152647,-0.06013143,-0.30545762,-0.19852343,-0.4884017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21030.0,48.0,12.657034,74.812195,-9.395423,-9.365414,2.7881455,1.7937759,0.025392525,-0.32939032,-0.1857181,-0.3052515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21040.0,52.0,12.349483,74.63439,-9.896002,-9.550515,2.8387356,1.6861407,0.119949035,-0.3401032,-0.17908044,-0.18315136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21050.0,48.0,12.048565,74.46273,-10.432655,-9.718585,2.7731867,1.6457295,0.2074245,-0.34441414,-0.18162629,-0.122101255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21060.0,53.0,11.713792,74.29844,-11.044284,-9.923706,2.5689678,1.6603093,0.28620633,-0.3438543,-0.1957411,-1.2699853e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21070.0,59.0,11.339574,74.144646,-11.737008,-10.041759,2.1956937,1.7592283,0.360963,-0.3431075,-0.22599839,0.18314897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21080.0,58.0,10.971566,74.01358,-12.456068,-10.118677,1.6727781,1.8574913,0.43155822,-0.3322081,-0.25634882,0.24419913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21090.0,58.0,10.625534,73.91758,-13.1680155,-10.098175,1.0750992,1.903582,0.48976976,-0.3049863,-0.28128526,0.36629918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21100.0,63.0,10.291632,73.862,-13.86118,-9.995448,0.4575856,1.9295743,0.5280332,-0.2592997,-0.29903147,0.54944944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21110.0,64.0,9.92072,73.839645,-14.563217,-9.841282,-0.051356394,1.9146044,0.5371166,-0.20538309,-0.31288135,0.61049926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21120.0,67.0,9.468607,73.839485,-15.30007,-9.626993,-0.4036092,1.8360089,0.5163603,-0.15555425,-0.33288318,0.7325996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21130.0,65.0,8.942135,73.8426,-16.05422,-9.422547,-0.5177899,1.8753356,0.46271956,-0.113818586,-0.35084912,0.85469973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21140.0,69.0,8.35879,73.82265,-16.817116,-9.246978,-0.43605474,1.8524915,0.3948703,-0.09821591,-0.36260793,0.9767998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21150.0,73.0,7.749123,73.76618,-17.565533,-9.116653,-0.18046091,1.8902613,0.32409108,-0.109170504,-0.36766383,1.2210001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21160.0,72.0,7.1481004,73.66411,-18.276575,-9.03724,0.13051218,1.9785637,0.25646245,-0.1413656,-0.3602296,1.2820499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21170.0,72.0,6.5679817,73.51828,-18.95802,-8.928937,0.4731549,2.1071258,0.20496431,-0.19330993,-0.3475233,1.4041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21180.0,79.0,6.024349,73.35138,-19.607191,-8.823749,0.71998286,2.2221024,0.17502046,-0.24492653,-0.33400166,1.5262504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21190.0,73.0,5.5364404,73.18315,-20.211464,-8.746132,0.9262151,2.237855,0.16208881,-0.2776409,-0.32059428,1.5873002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21200.0,75.0,5.1165547,73.01884,-20.762619,-8.64571,1.0488998,2.2619855,0.16639157,-0.29437566,-0.30369487,1.5873002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21210.0,78.0,4.7544584,72.853226,-21.267992,-8.574835,1.0577315,2.2427745,0.17832367,-0.29942682,-0.28631747,1.5873002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21220.0,77.0,4.441365,72.6741,-21.730711,-8.484096,1.0426549,2.2434523,0.1946408,-0.30998838,-0.26800355,1.5873002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
