relative_time_ms,force,accX,accY
0,4.945060729980469,3.4937307834625244,-9.25234317779541
5,5.067161560058594,3.51216459274292,-9.4043550491333
10,5.311360836029053,3.5966734886169434,-9.398618698120117
15,5.49451208114624,3.7252070903778076,-9.24020004272461
20,5.677661895751953,3.878089666366577,-9.050326347351074
25,5.982912063598633,4.032794952392578,-8.841646194458008
30,6.166062355041504,4.176934242248535,-8.711777687072754
35,6.471312046051025,4.314505100250244,-8.660598754882812
40,6.715513229370117,4.443927764892578,-8.637752532958984
45,6.959712505340576,4.542473316192627,-8.695016860961914
50,7.264963150024414,4.586742877960205,-8.811151504516602
55,7.509163856506348,4.5925493240356445,-8.937045097351074
60,7.936513423919678,4.59888219833374,-9.044053077697754
65,8.363863945007324,4.617498874664307,-9.110407829284668
70,8.485963821411133,4.643070220947266,-9.213364601135254
75,8.974364280700684,4.659550189971924,-9.210946083068848
80,9.401715278625488,4.671321868896484,-9.14260196685791
85,9.706965446472168,4.6924519538879395,-8.973625183105469
90,10.012216567993164,4.72517204284668,-8.756954193115234
95,10.43956470489502,4.773852825164795,-8.55693531036377
100,10.805866241455078,4.833155155181885,-8.41394329071045
105,11.294265747070312,4.884193420410156,-8.336000442504883
110,11.72161865234375,4.909774303436279,-8.364230155944824
115,12.148967742919922,4.925306797027588,-8.567489624023438
120,12.698417663574219,4.923410415649414,-8.847419738769531
125,13.247869491577148,4.875345230102539,-9.112754821777344
130,13.736268997192383,4.782437801361084,-9.460136413574219
135,14.163620948791504,4.695480823516846,-9.71102523803711
140,14.590970039367676,4.650632381439209,-9.598434448242188
145,14.957269668579102,4.665735244750977,-9.106720924377441
150,15.140420913696289,4.6921257972717285,-8.532435417175293
155,15.323570251464844,4.670924186706543,-8.095450401306152
160,15.384621620178223,4.5788187980651855,-7.874160289764404
165,15.384621620178223,4.401045799255371,-7.621318817138672
170,15.567770004272461,4.122608184814453,-7.445497035980225
175,15.567770004272461,3.7856054306030273,-7.517671585083008
180,15.567770004272461,3.466306447982788,-7.738043308258057
185,15.567770004272461,3.249983787536621,-7.668875694274902
190,15.567770004272461,3.144775629043579,-7.333335876464844
195,15.567770004272461,3.081951379776001,-6.9795989990234375
200,15.567770004272461,3.178339958190918,-6.6165924072265625
205,15.567770004272461,3.4257562160491943,-6.45590877532959
210,15.567770004272461,3.691697120666504,-6.480606555938721
215,15.567770004272461,3.8134138584136963,-6.842299461364746
220,15.567770004272461,3.685070753097534,-7.648678302764893
225,15.567770004272461,3.332484006881714,-8.608843803405762
230,15.567770004272461,2.813335418701172,-9.636337280273438
235,15.567770004272461,2.2714977264404297,-10.261638641357422
240,15.567770004272461,1.8308019638061523,-10.517233848571777
245,15.567770004272461,1.5465775728225708,-10.239302635192871
250,15.567770004272461,1.5015814304351807,-9.726469993591309
255,15.567770004272461,1.5962597131729126,-9.267975807189941
260,15.567770004272461,1.720689058303833,-8.749602317810059
265,15.567770004272461,1.8483606576919556,-8.077265739440918
270,15.567770004272461,1.9505349397659302,-7.398656845092773
275,15.567770004272461,1.9805666208267212,-6.91007137298584
280,15.567770004272461,1.9057235717773438,-6.832448959350586
285,15.567770004272461,1.7074382305145264,-7.154696464538574
290,15.567770004272461,1.451625943183899,-7.517295837402344
295,15.567770004272461,1.198824167251587,-8.100066184997559
300,15.567770004272461,0.9768465161323547,-8.515802383422852
305,15.567770004272461,0.8556144833564758,-8.505653381347656
310,15.567770004272461,0.7927839756011963,-8.298405647277832
315,15.567770004272461,0.7299083471298218,-8.156262397766113
320,15.567770004272461,0.6837603449821472,-8.13883113861084
325,15.567770004272461,0.683732271194458,-8.261540412902832
330,15.567770004272461,0.762671172618866,-8.379951477050781
335,15.567770004272461,0.9140443205833435,-8.484968185424805
340,15.384621620178223,1.0504646301269531,-8.815338134765625
345,14.896221160888672,1.0507076978683472,-9.36748218536377
350,14.285719871520996,0.8497657179832458,-10.190584182739258
355,13.67521858215332,0.5035053491592407,-10.911676406860352
360,13.064718246459961,0.12039566785097122,-10.6976957321167
365,11.965816497802734,-0.302139014005661,-10.163337707519531
370,10.989015579223633,-0.82861328125,-10.511614799499512
375,10.317464828491211,-1.396824836730957,-11.143721580505371
380,9.645915985107422,-1.92317533493042,-11.363089561462402
385,9.035414695739746,-2.3343586921691895,-11.435179710388184
390,8.424915313720703,-2.4262328147888184,-10.8510160446167
395,7.814414024353027,-2.038032054901123,-9.850976943969727
400,7.203913688659668,-1.3326146602630615,-9.038586616516113
405,6.59341287612915,-0.46762827038764954,-8.53177547454834
410,5.982912063598633,0.4108339846134186,-8.139086723327637
415,5.616611003875732,1.0708609819412231,-7.749362468719482
420,5.616611003875732,1.4214025735855103,-7.2903313636779785
425,5.616611003875732,1.5143864154815674,-7.05129861831665
430,5.616611003875732,1.665500521659851,-7.5779571533203125
435,5.616611003875732,2.0830650329589844,-8.282065391540527
440,5.982912063598633,2.6165897846221924,-8.887166976928711
445,6.166062355041504,3.124633550643921,-9.292473793029785
450,6.288162708282471,3.6023783683776855,-9.612519264221191
455,6.471312046051025,4.0920023918151855,-10.048501014709473
460,6.59341287612915,4.672138214111328,-10.25157642364502
465,6.59341287612915,5.230810165405273,-10.174668312072754
470,6.654462814331055,5.681671619415283,-9.976664543151855
475,6.654462814331055,5.96978759765625,-9.632426261901855
480,6.654462814331055,6.102904796600342,-9.139780044555664
485,6.715513229370117,6.143380641937256,-8.547405242919922
490,6.715513229370117,6.190492630004883,-7.956917762756348
495,6.715513229370117,6.349053382873535,-7.342197895050049
500,6.715513229370117,6.684632301330566,-6.811110496520996
505,6.715513229370117,7.1869378089904785,-6.384616851806641
510,6.715513229370117,7.752504825592041,-6.0489935874938965
515,6.715513229370117,8.274168968200684,-5.9396891593933105
520,6.715513229370117,8.661754608154297,-6.00870943069458
525,6.715513229370117,8.87011432647705,-6.306278705596924
530,6.715513229370117,8.91765022277832,-6.760501861572266
535,6.715513229370117,8.83426284790039,-7.234685897827148
540,6.715513229370117,8.660605430603027,-7.614837646484375
545,6.715513229370117,8.413066864013672,-7.930316925048828
550,6.715513229370117,8.156476020812988,-8.13868236541748
555,6.715513229370117,7.932868003845215,-8.247453689575195
560,6.715513229370117,7.724926948547363,-8.177438735961914
565,6.715513229370117,7.504491329193115,-8.137845039367676
570,6.715513229370117,7.268698692321777,-7.991177558898926
575,6.715513229370117,7.04506254196167,-7.7924580574035645
580,6.715513229370117,6.8527727127075195,-7.549147129058838
585,6.715513229370117,6.6870646476745605,-7.268252849578857
590,6.715513229370117,6.550409317016602,-7.039152145385742
595,6.715513229370117,6.451869964599609,-6.878992080688477
600,6.715513229370117,6.37888240814209,-6.883654594421387
605,6.715513229370117,6.28179931640625,-7.1441874504089355
610,6.715513229370117,6.17188835144043,-7.585195541381836
615,7.020763397216797,6.059806823730469,-8.110995292663574
620,7.264963150024414,5.965141296386719,-8.705000877380371
625,7.264963150024414,5.845432758331299,-9.223081588745117
630,7.264963150024414,5.624359130859375,-9.715312004089355
635,7.264963150024414,5.24323034286499,-10.30069351196289
640,7.264963150024414,4.655331611633301,-10.72817325592041
645,7.264963150024414,3.82059645652771,-10.929803848266602
650,7.264963150024414,2.853001356124878,-11.239349365234375
655,7.203913688659668,1.9518029689788818,-11.595120429992676
660,7.203913688659668,1.2480309009552002,-11.60161018371582
