relative_time_ms,force,accX,accY
0,2.991452932357788,-15.885931015014648,-8.414119720458984
5,2.991452932357788,-15.545377731323242,-8.400864601135254
10,2.991452932357788,-15.1858549118042,-8.498981475830078
15,2.991452932357788,-14.851457595825195,-8.730525016784668
20,2.991452932357788,-14.593046188354492,-9.009836196899414
25,2.991452932357788,-14.41122817993164,-9.212284088134766
30,2.991452932357788,-14.242654800415039,-9.231289863586426
35,2.991452932357788,-14.023088455200195,-9.138982772827148
40,2.991452932357788,-13.760412216186523,-9.000448226928711
45,2.991452932357788,-13.550017356872559,-8.915270805358887
50,2.991452932357788,-13.50819206237793,-8.85468578338623
55,2.991452932357788,-13.652722358703613,-8.915032386779785
60,2.991452932357788,-13.910906791687012,-8.917572975158691
65,2.991452932357788,-14.176412582397461,-8.837509155273438
70,2.991452932357788,-14.329612731933594,-8.808694839477539
75,2.991452932357788,-14.357124328613281,-8.775346755981445
80,2.991452932357788,-14.344379425048828,-8.848865509033203
85,2.991452932357788,-14.340387344360352,-8.92066478729248
90,2.991452932357788,-14.347896575927734,-8.971663475036621
95,2.991452932357788,-14.329133033752441,-9.015016555786133
100,2.991452932357788,-14.219194412231445,-8.996866226196289
105,2.991452932357788,-14.026895523071289,-8.841174125671387
110,2.991452932357788,-13.839861869812012,-8.727422714233398
115,2.991452932357788,-13.70996379852295,-8.649456024169922
120,2.991452932357788,-13.621841430664062,-8.523738861083984
125,2.991452932357788,-13.58920669555664,-8.387544631958008
130,3.113553285598755,-13.616750717163086,-8.406739234924316
135,3.2356531620025635,-13.627379417419434,-8.560868263244629
140,3.296703338623047,-13.607539176940918,-8.777467727661133
145,3.3577537536621094,-13.625365257263184,-8.974226951599121
150,3.479853391647339,-13.69153881072998,-9.139771461486816
155,3.66300368309021,-13.771439552307129,-9.249532699584961
160,3.9072039127349854,-13.880918502807617,-9.438525199890137
165,3.9682540893554688,-14.02635669708252,-9.669676780700684
170,4.151403903961182,-14.175308227539062,-9.772625923156738
175,4.212454319000244,-14.307926177978516,-9.663606643676758
180,4.334554672241211,-14.431166648864746,-9.564343452453613
185,4.517704486846924,-14.555054664611816,-9.634130477905273
190,4.884005069732666,-14.640003204345703,-9.864295959472656
195,5.25030517578125,-14.70590591430664,-10.081565856933594
200,5.738705635070801,-14.825315475463867,-10.26622486114502
205,6.166056156158447,-14.998740196228027,-10.301985740661621
210,6.593406677246094,-15.126084327697754,-9.948492050170898
215,6.776556491851807,-15.114580154418945,-9.418280601501465
220,7.32600736618042,-14.955835342407227,-9.15260124206543
225,7.875457286834717,-14.696243286132812,-9.136566162109375
230,8.302807807922363,-14.42693042755127,-9.197298049926758
235,8.79120922088623,-14.257880210876465,-9.091499328613281
240,9.340660095214844,-14.22410774230957,-8.814803123474121
245,9.89011001586914,-14.199082374572754,-8.426430702209473
250,10.5006103515625,-14.086358070373535,-7.899354457855225
255,11.11111068725586,-13.906383514404297,-7.245725631713867
260,11.721610069274902,-13.713072776794434,-6.576718330383301
265,12.332112312316895,-13.514419555664062,-6.131551742553711
270,12.881563186645508,-13.256087303161621,-5.836483478546143
275,13.064713478088379,-12.981656074523926,-5.727097988128662
280,13.186813354492188,-12.894783973693848,-6.0535759925842285
285,13.431015014648438,-12.950159072875977,-6.843196392059326
290,13.49206256866455,-12.949831008911133,-7.582935810089111
295,13.553112983703613,-12.81698226928711,-7.896580696105957
300,13.553112983703613,-12.6376371383667,-7.671374797821045
305,13.553112983703613,-12.502312660217285,-7.326165676116943
310,13.553112983703613,-12.469051361083984,-7.227123737335205
315,13.553112983703613,-12.582795143127441,-7.189643383026123
320,13.553112983703613,-12.723344802856445,-6.948231220245361
325,13.553112983703613,-12.788508415222168,-6.203214168548584
330,13.61416244506836,-12.936567306518555,-5.4934539794921875
335,13.675213813781738,-13.233377456665039,-5.019919395446777
340,13.85836410522461,-13.58251953125,-4.923981666564941
345,14.041515350341797,-13.873251914978027,-5.177268981933594
350,14.224663734436035,-13.929211616516113,-5.76654577255249
355,14.65201473236084,-13.676674842834473,-6.484497547149658
360,14.835164070129395,-13.329511642456055,-7.3684258460998535
365,15.018315315246582,-13.053545951843262,-8.117761611938477
370,15.018315315246582,-12.850798606872559,-8.520825386047363
375,15.018315315246582,-12.748260498046875,-8.744379043579102
380,15.018315315246582,-12.839244842529297,-9.148998260498047
385,15.018315315246582,-13.123163223266602,-9.553262710571289
390,15.018315315246582,-13.4501314163208,-9.700615882873535
395,15.018315315246582,-13.703520774841309,-9.439920425415039
400,15.018315315246582,-13.88844108581543,-8.93901252746582
405,15.018315315246582,-13.970365524291992,-8.466784477233887
410,15.018315315246582,-13.901185035705566,-7.992274284362793
415,15.018315315246582,-13.6929349899292,-7.513883113861084
420,15.018315315246582,-13.421582221984863,-7.342185974121094
425,15.018315315246582,-13.189425468444824,-7.609559059143066
430,15.018315315246582,-13.024224281311035,-8.09372329711914
435,15.018315315246582,-12.929418563842773,-8.410499572753906
440,15.018315315246582,-12.972017288208008,-8.644095420837402
445,15.018315315246582,-13.15095043182373,-8.840169906616211
450,14.89621639251709,-13.404825210571289,-8.953481674194336
455,14.65201473236084,-13.638030052185059,-8.970902442932129
460,14.468863487243652,-13.785808563232422,-9.136370658874512
465,14.34676456451416,-13.957115173339844,-9.294344902038574
470,14.224663734436035,-14.204273223876953,-9.26636791229248
475,14.224663734436035,-14.504820823669434,-8.975252151489258
480,14.224663734436035,-14.882613182067871,-8.609947204589844
485,14.163613319396973,-15.354744911193848,-8.456904411315918
490,14.163613319396973,-15.87601375579834,-8.247442245483398
495,13.919413566589355,-16.383140563964844,-8.106547355651855
500,13.7362642288208,-16.86186408996582,-8.379334449768066
505,13.553112983703613,-17.275344848632812,-8.907241821289062
510,13.553112983703613,-17.6125545501709,-9.27260971069336
515,13.553112983703613,-17.894607543945312,-9.236343383789062
520,13.49206256866455,-18.256505966186523,-8.676701545715332
525,13.24786376953125,-18.841453552246094,-7.979348182678223
530,13.003662109375,-19.577280044555664,-7.577383518218994
535,12.637361526489258,-20.358251571655273,-7.481966018676758
540,12.393162727355957,-21.18439483642578,-7.623119831085205
545,12.026861190795898,-22.024412155151367,-8.109465599060059
550,11.660562515258789,-22.866212844848633,-8.634014129638672
555,11.294261932373047,-23.759323120117188,-9.082853317260742
560,10.744811058044434,-24.785003662109375,-9.362069129943848
565,10.134310722351074,-26.017026901245117,-9.289556503295898
570,9.523810386657715,-27.44698143005371,-9.292089462280273
575,8.913308143615723,-29.065860748291016,-8.844226837158203
580,8.302807807922363,-30.818864822387695,-7.932511806488037
585,7.32600736618042,-32.255672454833984,-7.446339130401611
590,6.288156986236572,-32.7929801940918,-8.479074478149414
595,5.6776556968688965,-32.53347396850586,-9.521982192993164
600,5.067155361175537,-32.415855407714844,-10.082151412963867
605,4.456654071807861,-32.63964080810547,-10.456280708312988
610,3.846153497695923,-32.8621940612793,-10.474123001098633
615,3.540903329849243,-33.14572525024414,-9.75674057006836
620,3.540903329849243,-33.67525100708008,-9.799728393554688
625,3.540903329849243,-34.0096435546875,-11.84422779083252
630,3.540903329849243,-33.516448974609375,-14.093536376953125
635,3.540903329849243,-32.04277038574219,-14.769269943237305
640,3.540903329849243,-30.21905517578125,-14.04223918914795
645,3.540903329849243,-28.55734634399414,-13.376991271972656
650,3.540903329849243,-27.051664352416992,-12.617704391479492
655,3.7851037979125977,-25.6980037689209,-11.533112525939941
660,4.090353965759277,-24.878814697265625,-10.425580024719238
665,4.456654071807861,-24.618289947509766,-9.362287521362305
670,4.639804840087891,-24.624126434326172,-8.373064994812012
675,4.700854778289795,-24.665620803833008,-7.570842742919922
680,5.006104946136475,-24.560617446899414,-6.682290077209473
685,5.494505882263184,-24.389278411865234,-6.139911651611328
690,5.55555534362793,-24.1826171875,-5.834942817687988
695,5.55555534362793,-23.84572410583496,-5.881161212921143
700,5.55555534362793,-23.22772789001465,-6.226457118988037
705,5.6776556968688965,-22.342727661132812,-6.560072898864746
710,5.860805034637451,-21.385271072387695,-6.95743465423584
715,5.860805034637451,-20.57164192199707,-7.051955223083496
720,5.982905864715576,-19.88608169555664,-7.020873546600342
725,5.982905864715576,-19.23502540588379,-7.014742374420166
730,5.982905864715576,-18.6613712310791,-6.972867965698242
735,5.982905864715576,-18.293668746948242,-7.226874828338623
740,5.982905864715576,-18.227964401245117,-7.517958641052246
745,5.982905864715576,-18.41140365600586,-7.943748474121094
750,5.982905864715576,-18.59552574157715,-8.16392993927002
755,5.982905864715576,-18.493061065673828,-8.38635540008545
760,5.982905864715576,-18.027393341064453,-8.185453414916992
765,5.982905864715576,-17.381845474243164,-7.918439865112305
