relative_time_ms,force,accX,accY
0,3.235651969909668,-0.3890315592288971,-8.176777839660645
5,3.3577523231506348,-0.11916827410459518,-8.470821380615234
10,3.4798524379730225,0.09156762808561325,-8.716775894165039
15,3.60195255279541,0.2543579339981079,-8.945890426635742
20,3.60195255279541,0.349722683429718,-9.11013412475586
25,3.60195255279541,0.3794950246810913,-9.210952758789062
30,3.60195255279541,0.3246781826019287,-9.142915725708008
35,3.60195255279541,0.2047356218099594,-9.015782356262207
40,3.60195255279541,0.04564699903130531,-8.790234565734863
45,3.60195255279541,-0.13296055793762207,-8.491288185119629
50,3.60195255279541,-0.3279755115509033,-8.177178382873535
55,3.60195255279541,-0.5257402062416077,-7.878491401672363
60,3.60195255279541,-0.7110350131988525,-7.638763427734375
65,3.60195255279541,-0.886315107345581,-7.441762924194336
70,3.60195255279541,-1.0652227401733398,-7.398006916046143
75,3.60195255279541,-1.2539910078048706,-7.5035929679870605
80,3.60195255279541,-1.4445942640304565,-7.699747562408447
85,3.5409021377563477,-1.6356805562973022,-7.942603588104248
90,3.4798524379730225,-1.8304861783981323,-8.091100692749023
95,3.1746017932891846,-2.0368053913116455,-8.219655990600586
100,2.9914517402648926,-2.2684972286224365,-8.418904304504395
105,2.8083014488220215,-2.516479253768921,-8.603865623474121
110,2.686201810836792,-2.787522554397583,-8.721747398376465
115,2.4420015811920166,-3.0851759910583496,-8.856249809265137
120,2.380951404571533,-3.4015579223632812,-8.961777687072754
125,2.2588510513305664,-3.745591163635254,-9.075401306152344
130,2.0757009983062744,-4.137763023376465,-9.168275833129883
135,2.014650821685791,-4.5808515548706055,-9.242022514343262
140,1.9536007642745972,-5.044029712677002,-9.263050079345703
145,2.2588510513305664,-5.530802249908447,-9.230925559997559
150,3.2967023849487305,-6.048708438873291,-9.124625205993652
155,3.5409021377563477,-6.5930867195129395,-8.992273330688477
160,3.5409021377563477,-7.142806529998779,-8.930863380432129
165,3.5409021377563477,-7.6793413162231445,-9.073505401611328
170,3.5409021377563477,-8.166090965270996,-9.795207977294922
175,3.5409021377563477,-8.486909866333008,-10.831917762756348
180,3.5409021377563477,-8.682177543640137,-11.743670463562012
185,3.5409021377563477,-8.927421569824219,-12.346731185913086
190,3.724052667617798,-9.291255950927734,-12.682125091552734
195,4.090353012084961,-9.758647918701172,-12.749261856079102
200,4.517703533172607,-10.245169639587402,-12.153326034545898
205,5.067153453826904,-10.622312545776367,-10.807699203491211
210,5.677654266357422,-10.72750186920166,-8.832138061523438
215,6.288154602050781,-10.538491249084473,-7.085972309112549
220,6.898654937744141,-10.213997840881348,-6.434871196746826
225,7.509156703948975,-9.926348686218262,-7.077993392944336
230,8.119656562805176,-9.72532844543457,-8.900300979614258
235,8.730157852172852,-9.46750545501709,-10.892498016357422
240,9.340659141540527,-9.216652870178223,-12.521435737609863
245,9.951157569885254,-9.091672897338867,-13.362886428833008
250,10.56165885925293,-8.950859069824219,-12.890953063964844
255,11.172159194946289,-8.675168991088867,-11.794522285461426
260,11.782659530639648,-8.312288284301758,-11.290840148925781
265,12.271061897277832,-7.870083808898926,-11.018815994262695
270,12.637360572814941,-7.399274826049805,-10.600528717041016
275,13.064713478088379,-7.091434955596924,-9.764802932739258
280,13.308914184570312,-6.94789981842041,-8.673795700073242
285,13.492061614990234,-6.7887372970581055,-7.391080856323242
290,13.614163398742676,-6.5396409034729,-6.170215606689453
295,13.736263275146484,-6.2091803550720215,-5.332535266876221
300,13.919414520263672,-5.826144695281982,-4.845344543457031
305,13.980463981628418,-5.471627235412598,-4.748021125793457
310,13.980463981628418,-5.233587265014648,-4.9652099609375
315,14.041513442993164,-5.048379898071289,-5.186025619506836
320,14.285714149475098,-4.776158332824707,-5.1541008949279785
325,14.285714149475098,-4.335102081298828,-4.88966178894043
330,14.285714149475098,-3.774698495864868,-4.777714252471924
335,14.285714149475098,-3.2631049156188965,-5.055457592010498
340,14.285714149475098,-2.9154677391052246,-5.86795711517334
345,14.285714149475098,-2.7159430980682373,-7.3605427742004395
350,14.285714149475098,-2.559676170349121,-9.134501457214355
355,14.285714149475098,-2.4060208797454834,-10.658821105957031
360,14.285714149475098,-2.2445590496063232,-11.57673168182373
365,14.590964317321777,-2.128645658493042,-11.516748428344727
370,14.835165977478027,-2.0745275020599365,-10.601566314697266
375,14.896214485168457,-2.0495386123657227,-9.439011573791504
380,15.14041519165039,-2.035477638244629,-8.253857612609863
385,15.262514114379883,-2.011974811553955,-7.0552849769592285
390,15.323563575744629,-1.9464529752731323,-5.882911682128906
395,15.384613990783691,-1.7979999780654907,-4.9072489738464355
400,15.567764282226562,-1.5509470701217651,-4.396458148956299
405,15.750916481018066,-1.3257191181182861,-4.668138027191162
410,15.873016357421875,-1.1773344278335571,-5.459071159362793
415,16.178264617919922,-1.1215980052947998,-6.644920825958252
420,16.239315032958984,-1.115733027458191,-7.735588550567627
425,16.239315032958984,-1.1091599464416504,-8.492449760437012
430,16.239315032958984,-1.0808969736099243,-8.994214057922363
435,16.239315032958984,-1.0429837703704834,-9.386622428894043
440,16.239315032958984,-1.149083137512207,-9.483285903930664
445,15.628815650939941,-1.4479624032974243,-9.15874195098877
450,15.018314361572266,-1.8470573425292969,-9.145570755004883
455,14.40781307220459,-2.3030967712402344,-9.995434761047363
