relative_time_ms,force,accX,accY
0,1.159956932067871,-12.959126472473145,-11.391448020935059
5,1.159956932067871,-13.332063674926758,-9.455904960632324
10,1.159956932067871,-13.659720420837402,-7.499992847442627
15,1.159956932067871,-14.04649829864502,-5.870125770568848
20,1.159956932067871,-14.375091552734375,-4.636194229125977
25,1.159956932067871,-14.424847602844238,-4.149150371551514
30,1.159956932067871,-14.0950345993042,-4.694988250732422
35,1.159956932067871,-13.373695373535156,-5.827617645263672
40,1.159956932067871,-12.48215103149414,-7.309182643890381
45,1.159956932067871,-11.687411308288574,-8.691179275512695
50,1.159956932067871,-11.066972732543945,-9.758739471435547
55,1.159956932067871,-10.683317184448242,-10.244664192199707
60,1.159956932067871,-10.614660263061523,-10.064379692077637
65,1.159956932067871,-10.89111328125,-9.338582038879395
70,1.159956932067871,-11.473050117492676,-8.398764610290527
75,1.159956932067871,-12.258475303649902,-7.455879211425781
80,1.159956932067871,-13.133577346801758,-6.64603328704834
85,1.159956932067871,-13.973848342895508,-6.001148223876953
90,1.159956932067871,-14.637795448303223,-5.648308277130127
95,1.159956932067871,-15.01136589050293,-5.643367767333984
100,1.159956932067871,-15.075592041015625,-5.887394428253174
105,1.159956932067871,-14.915740013122559,-6.324590682983398
110,1.159956932067871,-14.662582397460938,-6.826399803161621
115,1.0989071130752563,-14.403724670410156,-7.301118850708008
120,1.0989071130752563,-14.17717456817627,-7.755764007568359
125,0.9768067598342896,-13.990835189819336,-8.075395584106445
130,0.9768067598342896,-13.86194896697998,-8.182774543762207
135,0.9157565236091614,-13.790995597839355,-8.256096839904785
140,0.7936567664146423,-13.754518508911133,-8.277679443359375
145,0.7326065301895142,-13.729084968566895,-8.247081756591797
150,0.7326065301895142,-13.650501251220703,-8.17946720123291
155,0.7326065301895142,-13.481345176696777,-8.198314666748047
160,0.7326065301895142,-13.232932090759277,-8.260648727416992
165,0.6105062961578369,-12.936407089233398,-8.31373405456543
170,0.6105062961578369,-12.64229679107666,-8.535890579223633
175,0.6105062961578369,-12.354809761047363,-8.746049880981445
180,0.5494563579559326,-12.092484474182129,-9.036979675292969
185,0.5494563579559326,-11.867415428161621,-9.309627532958984
190,0.5494563579559326,-11.66823959350586,-9.376012802124023
195,0.5494563579559326,-11.54473876953125,-9.454123497009277
200,0.5494563579559326,-11.479138374328613,-9.451857566833496
205,0.5494563579559326,-11.436938285827637,-9.278871536254883
210,0.5494563579559326,-11.381584167480469,-9.032057762145996
215,0.5494563579559326,-11.339881896972656,-8.831693649291992
220,0.5494563579559326,-11.332783699035645,-8.70493221282959
225,0.5494563579559326,-11.33816146850586,-8.652914047241211
230,0.5494563579559326,-11.34055233001709,-8.71701431274414
235,0.5494563579559326,-11.311088562011719,-8.8537015914917
240,0.5494563579559326,-11.243946075439453,-8.98710823059082
245,0.5494563579559326,-11.16567611694336,-9.117141723632812
250,0.5494563579559326,-11.090514183044434,-9.219598770141602
255,0.5494563579559326,-11.01510238647461,-9.261701583862305
260,0.5494563579559326,-10.937500953674316,-9.22600269317627
265,0.4884064495563507,-10.873632431030273,-9.138760566711426
270,0.4884064495563507,-10.83825397491455,-9.004938125610352
275,0.4884064495563507,-10.81274700164795,-8.921521186828613
280,0.4884064495563507,-10.786192893981934,-8.799531936645508
285,0.4884064495563507,-10.741591453552246,-8.699588775634766
290,0.4884064495563507,-10.671618461608887,-8.615900993347168
295,0.4884064495563507,-10.593098640441895,-8.513019561767578
300,0.4884064495563507,-10.496407508850098,-8.390823364257812
305,0.4884064495563507,-10.38491153717041,-8.490575790405273
310,0.4884064495563507,-10.197035789489746,-8.851730346679688
315,0.4884064495563507,-9.808123588562012,-9.31473445892334
320,0.4884064495563507,-9.185461044311523,-9.764887809753418
325,0.4884064495563507,-8.372303009033203,-9.858585357666016
330,0.5494563579559326,-7.422427177429199,-9.743804931640625
335,0.7936567664146423,-6.452287197113037,-9.8019437789917
340,1.037856936454773,-5.579067707061768,-10.030616760253906
345,1.404157280921936,-5.055324077606201,-10.03062915802002
350,1.7704578638076782,-5.064497947692871,-9.628352165222168
355,2.3199081420898438,-5.602141380310059,-9.167667388916016
360,2.8693583011627197,-6.498895645141602,-8.953666687011719
365,3.3577592372894287,-7.5341291427612305,-9.159839630126953
370,3.785109043121338,-8.464714050292969,-9.788392066955566
375,4.212459564208984,-9.002705574035645,-10.351019859313965
380,4.761910915374756,-9.068879127502441,-10.346938133239746
385,5.189261436462402,-8.93519115447998,-10.000638961791992
390,5.49451208114624,-8.745278358459473,-9.695083618164062
395,5.9218621253967285,-8.46849536895752,-9.819698333740234
400,6.349212646484375,-8.122735023498535,-10.19998550415039
405,6.654462814331055,-7.759197235107422,-10.515523910522461
410,7.020763397216797,-7.501765727996826,-10.789440155029297
415,7.387063503265381,-7.466096878051758,-10.751972198486328
420,7.570213317871094,-7.652106761932373,-10.077486991882324
425,7.875463962554932,-7.957885265350342,-9.066413879394531
430,8.241764068603516,-8.294002532958984,-8.230437278747559
435,8.424915313720703,-8.541751861572266,-7.314010143280029
440,8.791214942932129,-8.602804183959961,-6.259153842926025
445,9.096465110778809,-8.499738693237305,-5.149803161621094
450,9.340664863586426,-8.326801300048828,-4.2907938957214355
455,9.52381420135498,-8.153255462646484,-3.687509059906006
460,9.645915985107422,-8.023808479309082,-3.4615986347198486
465,9.706965446472168,-7.970048904418945,-3.6729893684387207
470,9.82906436920166,-8.01903247833252,-4.36637544631958
475,9.890115737915039,-8.168853759765625,-5.172012805938721
480,10.012216567993164,-8.361346244812012,-6.230051040649414
485,10.012216567993164,-8.553525924682617,-7.342480182647705
490,10.07326602935791,-8.686424255371094,-8.302826881408691
495,10.195365905761719,-8.692778587341309,-8.727935791015625
500,10.195365905761719,-8.559487342834473,-8.889204025268555
505,10.195365905761719,-8.377254486083984,-8.905143737792969
510,10.195365905761719,-8.181899070739746,-8.679123878479004
515,10.195365905761719,-7.993165493011475,-8.365286827087402
520,10.195365905761719,-7.849925518035889,-8.135538101196289
525,10.195365905761719,-7.75087308883667,-7.857762813568115
530,10.195365905761719,-7.691880702972412,-7.372547149658203
535,10.195365905761719,-7.636441230773926,-6.9847846031188965
540,10.195365905761719,-7.55592155456543,-6.761354446411133
545,10.195365905761719,-7.476292610168457,-6.725793838500977
550,10.195365905761719,-7.360537052154541,-6.808874130249023
555,10.195365905761719,-7.1675944328308105,-7.041091442108154
560,10.195365905761719,-6.969181060791016,-7.534302234649658
565,10.195365905761719,-6.810060024261475,-7.948770523071289
570,10.195365905761719,-6.737809181213379,-8.483144760131836
575,10.195365905761719,-6.761219501495361,-8.706681251525879
580,10.195365905761719,-6.842782974243164,-8.759154319763184
585,10.195365905761719,-6.97196626663208,-8.781331062316895
590,10.195365905761719,-7.107255458831787,-8.826519012451172
595,10.195365905761719,-7.253956317901611,-8.702375411987305
600,10.195365905761719,-7.447787761688232,-8.331634521484375
605,10.195365905761719,-7.647582530975342,-7.8722758293151855
610,10.195365905761719,-7.788722515106201,-7.584108352661133
615,10.195365905761719,-7.89314079284668,-7.376571178436279
620,10.195365905761719,-8.040225982666016,-7.652416229248047
625,9.890115737915039,-8.283462524414062,-8.755702018737793
630,9.279614448547363,-8.611993789672852,-9.293492317199707
635,8.669114112854004,-8.963265419006348,-9.249927520751953
640,8.058613777160645,-9.399481773376465,-9.800453186035156
645,7.448112964630127,-9.95175838470459,-10.975749969482422
650,6.837612152099609,-10.528613090515137,-11.217687606811523
655,6.22711181640625,-11.134218215942383,-11.440939903259277
660,5.616611003875732,-11.683699607849121,-12.963300704956055
665,4.82296085357666,-12.07171630859375,-14.516610145568848
670,3.9072091579437256,-12.26306438446045,-15.140048027038574
675,3.235659599304199,-12.242533683776855,-14.6893892288208
680,2.6251585483551025,-12.068594932556152,-13.664971351623535
685,2.014657974243164,-11.964619636535645,-12.064922332763672
690,1.404157280921936,-11.980709075927734,-9.950685501098633
695,1.2820569276809692,-12.045340538024902,-7.52337121963501
700,1.2210068702697754,-12.19473648071289,-5.209998607635498
705,1.2210068702697754,-12.503843307495117,-3.1932859420776367
710,1.2210068702697754,-12.910797119140625,-1.7359498739242554
715,1.2210068702697754,-13.274212837219238,-1.2643654346466064
720,1.2210068702697754,-13.437103271484375,-2.105104446411133
725,1.2210068702697754,-13.332513809204102,-4.133895397186279
730,1.2210068702697754,-12.96373462677002,-6.389553070068359
735,1.2210068702697754,-12.443259239196777,-8.457274436950684
740,1.2210068702697754,-11.879108428955078,-10.064598083496094
745,1.2210068702697754,-11.381309509277344,-11.070867538452148
750,1.2210068702697754,-11.039543151855469,-11.404976844787598
